tweet_id,favorite_count,retweet_count
667200525029539841,564,236
667192066997374976,342,87
667188689915760640,664,347
667182792070062081,12896,5455
667177989038297088,173,50
667176164155375616,544,405
667174963120574464,224,70
667171260800061440,195,73
667165590075940865,2434,1011
667160273090932737,229,54
667152164079423490,43288,15032
667138269671505920,4119,1943
667119796878725120,295,115
667090893657276420,300,110
667073648344346624,363,106
667070482143944705,74,13
667065535570550784,148,40
667062181243039745,197,46
667044094246576128,168,44
667012601033924608,404,195
666996132027977728,219,80
666983947667116034,2312,868
666837028449972224,726,485
666835007768551424,189,69
666826780179869698,231,81
666817836334096384,459,223
666804364988780544,209,79
666786068205871104,674,425
666781792255496192,342,171
666776908487630848,310,151
666739327293083650,211,60
666701168228331520,383,190
666691418707132416,165,43
666649482315059201,1010,550
666644823164719104,213,72
666454714377183233,458,188
666447344410484738,93,19
666437273139982337,108,41
666435652385423360,143,44
666430724426358785,283,168
666428276349472768,144,67
666421158376562688,284,95
666418789513326592,109,39
666411507551481857,382,278
666407126856765440,97,30
666396247373291520,150,72
666373753744588802,166,75
666362758909284353,676,484
666353288456101888,187,62
666345417576210432,259,128
666337882303524864,171,80
666293911632134144,442,301
666287406224695296,127,57
666273097616637952,154,69
666268910803644416,90,32
666104133288665088,12942,5631
666102155909144576,67,11
666099513787052032,137,55
666094000022159362,147,65
666082916733198337,97,39
666073100786774016,277,136
666071193221509120,131,51
666063827256086533,419,185
666058600524156928,103,49
666057090499244032,258,114
666055525042405380,387,204
666051853826850816,1063,729
666050758794694657,119,51
666049248165822465,92,37
666044226329800704,252,118
666033412701032449,103,37
666029285002620928,116,40
666020888022790149,2325,436
